id,days_since_signup,days_since_job_created,days_since_client_created,days_since_invoice_created,days_since_quote_created,country,industry,industry_category,added_user_count,accepted_added_user_count,job_count,client_count,invoice_count,quote_count,call_count,chat_count,demo_count,interaction_count,activity_count,note_count,last_nps_score,last_activity_type,days_since_activity_event,custom_field_count,property_custom_field_count,percent_added_users_accepted,job_count_over_client_count,job_count_over_invoice_count,job_count_over_quote_count,client_count_over_job_count,client_count_over_invoice_count,client_count_over_quote_count,invoice_count_over_job_count,invoice_count_over_client_count,invoice_count_over_quote_count,quote_count_over_job_count,quote_count_over_client_count,quote_count_over_invoice_count,days_since_interaction,approx_days_since_any_user_login,mobile_signup,campaign_group,campaign_string,engagement_score,days_since_basic_task_completed,days_since_payment_recieved,days_since_epayments_used,time_sheet_entries_used,users_logged_in,synced_to_quickbooks,phone_number,cancellation_request,account_value,plan_code,annual_plan,renewed
861,365,357,357,340,357,Canada,HVAC,Trade,0,0,2,6,8,5,0,0,0,4,20,0,,2,15,0,0,0.0,0.333,0.25,0.4,3.0,0.75,1.2,4.0,1.333,1.6,2.5,0.833,0.625,15,15,false,Organic Search,organic(google),"",,340,,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,false
862,376,1,1,5,13,Canada,Residential Cleaning,Cleaning,12,5,542,305,521,17,0,0,2,13,31,1,,54,6,1,0,41.66666666666667,1.777,1.04,31.882,0.563,0.585,17.941,0.961,1.708,30.647,0.031,0.056,0.033,295,1,false,Organic Search,organic(bing),"",15,32,,true,false,true,true,false,57.0,jobber_basic_subscription_39,false,true
863,607,,21,,,United States,Other,Other,4,4,0,384,0,0,5,0,0,14,40,1,7,2,13,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,16,false,Paid Listing,campaign(capterra|capterra_field_service_management),"",,,,false,true,false,false,true,47.0,base_plan_usd,false,false
864,190,36,36,,36,Canada,Roofing Service,Other,1,1,1,2,0,1,1,0,0,4,12,0,,31,30,0,0,100.0,0.5,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,44,30,false,Organic Search,organic(google),10,44,,,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,false
865,61,56,55,55,,United States,Lawn Care & Lawn Maintenance,Green Industry,1,0,37,174,30,0,0,0,0,8,13,0,,2,10,2,2,0.0,0.213,1.233,0.0,4.703,5.8,0.0,0.811,0.172,0.0,0.0,0.0,0.0,10,31,true,Direct,direct,60,56,56,,false,false,true,true,true,48.0,jobber_basic_subscription_39,false,false
866,242,118,85,132,85,Other,Lawn Care & Lawn Maintenance,Green Industry,1,0,75,95,28,4,1,0,0,8,21,0,10,2,21,4,3,0.0,0.789,2.679,18.75,1.267,3.393,23.75,0.373,0.295,7.0,0.053,0.042,0.143,21,31,false,Intuit,campaign(Intuit Australia|Intuit Australia add ons),"",146,134,,false,true,true,true,true,48.0,jobber_basic_subscription_39,false,false
493,359,72,128,3,22,United States,Lawn Care & Lawn Maintenance,Green Industry,2,1,76,57,630,33,4,0,2,17,38,0,,54,8,9,3,50.0,1.333,0.121,2.303,0.75,0.09,1.727,8.289,11.053,19.091,0.434,0.579,0.052,217,3,false,Organic Search,organic(google),"",23,1,,true,false,true,true,false,42.0,jobber_basic_subscription_39,false,true
867,435,56,58,381,,United States,Residential Cleaning,Cleaning,169,151,6410,4168,7,0,2,0,0,14,92,1,8,2,2,33,2,89.3491124260355,1.538,915.714,0.0,0.65,595.429,0.0,0.001,0.002,0.0,0.0,0.0,0.0,2,3,false,Organic Search,organic(google),"",55,381,381,true,true,true,true,false,147.0,jobber_basic_subscription_39,false,false
868,30,30,28,30,28,United States,Lawn Care & Lawn Maintenance,Green Industry,1,1,1,15,1,2,1,0,0,5,15,0,,2,3,4,3,100.0,0.067,1.0,0.5,15.0,15.0,7.5,1.0,0.067,0.5,2.0,0.133,2.0,3,5,false,Organic Search,organic(google),40,,30,,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,false
673,555,157,94,59,117,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,8,45,91,14,5,0,0,17,42,1,,31,31,0,0,0.0,0.178,0.088,0.571,5.625,0.495,3.214,11.375,2.022,6.5,1.75,0.311,0.154,51,31,false,Unknown,-,70,117,32,,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,false
29,342,143,37,15,320,United States,Lawn Care & Lawn Maintenance,Green Industry,4,0,32,68,219,4,0,0,0,16,35,0,,54,10,4,3,0.0,0.471,0.146,8.0,2.125,0.311,17.0,6.844,3.221,54.75,0.125,0.059,0.018,12,2,false,Organic Search,organic(yahoo),80,,2,2,true,false,false,true,false,44.0,jobber_basic_subscription_39,false,true
869,52,33,10,10,31,United States,Other,Other,1,1,5,11,5,2,4,0,0,7,14,1,,31,1,0,0,100.0,0.455,1.0,2.5,2.2,2.2,5.5,1.0,0.455,2.5,0.4,0.182,0.4,12,1,false,Organic Search,organic(google),50,46,8,,false,true,false,true,true,48.0,jobber_basic_subscription_39,false,false
870,412,31,31,31,31,United States,Residential Cleaning,Cleaning,3,3,24,77,20,15,0,0,0,5,21,0,,2,19,8,0,100.0,0.312,1.2,1.6,3.208,3.85,5.133,0.833,0.26,1.333,0.625,0.195,0.75,19,31,false,Organic Search,organic(google),110,372,31,,true,false,true,true,true,53.0,jobber_basic_subscription_39,false,false
871,61,15,18,12,39,United States,Other,Other,1,1,37,263,77,2,1,0,0,2,10,2,,0,12,1,1,100.0,0.141,0.481,18.5,7.108,3.416,131.5,2.081,0.293,38.5,0.054,0.008,0.026,44,12,false,Direct,direct,100,12,12,,true,true,false,true,true,49.0,jobber_basic_subscription_39,false,false
872,120,118,51,,51,Other,Renovations,Other,0,0,10,40,0,18,0,0,0,6,17,0,,32,0,1,0,0.0,0.25,0.0,0.556,4.0,0.0,2.222,0.0,0.0,0.0,1.8,0.45,0.0,20,23,false,Organic Search,organic(google),30,117,,,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,false
873,658,114,115,115,,Other,Lawn Care & Lawn Maintenance,Green Industry,4,2,28,45,4,0,2,0,0,5,30,1,,32,0,4,3,50.0,0.622,7.0,0.0,1.607,11.25,0.0,0.143,0.089,0.0,0.0,0.0,0.0,313,3,false,Organic Search,organic(google),"",115,117,,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,false
647,349,,143,2,4,United States,Lawn Care & Lawn Maintenance,Green Industry,3,2,0,50,51,4,0,0,0,16,34,0,,2,5,4,3,66.66666666666666,0.0,0.0,0.0,0.0,0.98,12.5,0.0,1.02,12.75,0.0,0.08,0.078,5,5,false,Internal,linked_by(getjobber.com),70,344,4,,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,true
797,311,2,2,2,186,United States,Residential Cleaning,Cleaning,35,8,889,865,2769,14,3,0,3,16,35,0,8,55,11,24,4,22.857142857142858,1.028,0.321,63.5,0.973,0.312,61.786,3.115,3.201,197.786,0.016,0.016,0.005,20,5,false,Unknown,-,"",2,2,6,true,false,true,true,false,103.0,jobber_basic_subscription_39,false,true
874,89,74,74,82,74,Other,Other,Other,1,1,2,644,1,3,1,0,0,4,13,0,,31,26,0,0,100.0,0.003,2.0,0.667,322.0,644.0,214.667,0.5,0.002,0.333,1.5,0.005,3.0,26,27,false,Organic Search,organic(google),50,,,,false,true,true,true,true,48.0,jobber_basic_subscription_39,false,false
875,89,40,40,39,,United States,Junk Removal,Other,7,1,22,26,19,0,3,0,0,11,17,0,,2,21,1,0,14.285714285714285,0.846,1.158,0.0,1.182,1.368,0.0,0.864,0.731,0.0,0.0,0.0,0.0,21,21,false,Direct,direct,20,55,39,,true,false,false,true,true,39.0,jobber_basic_subscription_39,false,false
876,651,14,0,13,14,Other,Pest Control,Other,1,1,173,179,127,36,2,0,0,11,37,1,,54,12,5,0,100.0,0.966,1.362,4.806,1.035,1.409,4.972,0.734,0.709,3.528,0.208,0.201,0.283,623,7,false,Organic Search,organic(bing),"",371,13,,false,true,false,true,false,41.0,base_plan_usd,false,true
877,242,222,222,,,United States,Window Washing,Cleaning,6,2,80,111,0,0,0,0,0,4,17,1,,2,18,14,3,33.33333333333333,0.721,0.0,0.0,1.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,19,false,Organic Search,organic(google),"",236,,,false,false,false,false,true,66.0,jobber_basic_subscription_39,false,false
878,454,409,424,4,451,United States,Snow Removal,Other,0,0,18,9,23,1,6,0,0,13,33,0,,31,4,0,0,0.0,2.0,0.783,18.0,0.5,0.391,9.0,1.278,2.556,23.0,0.056,0.111,0.043,89,4,false,Paid Search,campaign(adwords),"",452,324,,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,false
738,300,31,65,69,77,Other,Pest Control,Other,1,1,4,1163,14,3,0,0,0,13,22,0,,2,0,0,0,100.0,0.003,0.286,1.333,290.75,83.071,387.667,3.5,0.012,4.667,0.75,0.003,0.214,0,31,false,Paid Search,campaign(adwords),50,,31,,false,true,false,false,true,48.0,jobber_basic_subscription_39,false,false
879,139,,,,,Canada,Carpet Cleaning,Cleaning,0,0,0,0,0,0,4,0,4,25,41,1,8,2,14,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,14,false,Organic Search,organic(google),80,,,,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,false
880,680,57,263,57,168,United States,Lawn Care & Lawn Maintenance,Green Industry,19,1,119,70,364,31,8,0,0,11,39,1,,54,13,4,3,5.263157894736842,1.7,0.327,3.839,0.588,0.192,2.258,3.059,5.2,11.742,0.261,0.443,0.085,314,28,false,Paid Listing,campaign(capterra|capterra_landscape),"",163,27,,true,false,false,true,false,34.0,base_plan_usd,false,true
881,242,69,78,6,89,Other,Residential Cleaning,Cleaning,4,3,101,403,83,56,0,0,0,12,26,1,,2,22,1,0,75.0,0.251,1.217,1.804,3.99,4.855,7.196,0.822,0.206,1.482,0.554,0.139,0.675,22,6,false,Intuit,campaign(intuit uk|add ons uk),"",,6,,true,true,true,true,true,48.0,jobber_basic_subscription_39,false,true
882,101,48,51,92,,United States,Plumbing,Trade,2,1,3,11,2,0,2,0,1,7,16,0,,1,40,0,0,50.0,0.273,1.5,0.0,3.667,5.5,0.0,0.667,0.182,0.0,0.0,0.0,0.0,40,22,false,Paid Search,campaign(adwords),40,55,92,,false,false,false,true,false,53.0,jobber_basic_subscription_39,false,false
883,425,293,292,292,365,United States,Residential Cleaning,Cleaning,12,0,5,174,6,2,1,0,1,13,31,0,0,31,29,1,0,0.0,0.029,0.833,2.5,34.8,29.0,87.0,1.2,0.034,3.0,0.4,0.011,0.333,86,29,false,Paid Listing,campaign(capterra|capterra_maid_services),"",365,329,,false,false,false,true,true,53.0,jobber_basic_subscription_39,false,false
884,346,,,,,United States,Lawn Care & Lawn Maintenance,Green Industry,9,0,0,0,0,0,2,0,0,10,26,0,,54,14,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,1,true,Direct,direct,"",,,,true,false,true,true,false,49.0,jobber_basic_subscription_39,false,true
885,61,13,14,13,29,United States,Other,Other,4,4,127,190,139,3,0,0,3,16,24,0,,2,2,15,4,100.0,0.668,0.914,42.333,1.496,1.367,63.333,1.094,0.732,46.333,0.024,0.016,0.022,2,9,false,Direct,direct,120,13,12,,true,true,true,true,true,67.0,jobber_basic_subscription_39,false,false
886,247,41,58,48,71,United States,Computers & IT,Hi Tech,1,1,11,20,4,13,0,0,0,8,21,0,,2,6,0,0,100.0,0.55,2.75,0.846,1.818,5.0,1.538,0.364,0.2,0.308,1.182,0.65,3.25,6,9,false,Direct,direct,"",51,,,true,true,true,true,true,53.0,jobber_basic_subscription_39,false,false
554,348,30,8,8,40,United States,Carpet Cleaning,Cleaning,1,0,23,1399,143,7,1,0,1,17,35,1,,54,14,28,0,0.0,0.016,0.161,3.286,60.826,9.783,199.857,6.217,0.102,20.429,0.304,0.005,0.049,64,2,false,Paid Listing,campaign(capterra|capterra_field_service_management),"",340,8,,false,false,false,true,false,39.0,jobber_basic_subscription_39,false,true
887,245,,245,200,162,United States,Other,Other,0,0,0,19,8,16,1,0,0,6,18,0,,31,1,0,0,0.0,0.0,0.0,0.0,0.0,2.375,1.188,0.0,0.421,0.5,0.0,0.842,2.0,72,1,false,Intuit,campaign(intuit_appcenter|try_buy),"",,163,,false,true,true,false,true,48.0,jobber_basic_subscription_39,false,false
138,411,208,48,197,48,United States,Window Washing,Cleaning,2,2,5,95,6,80,0,0,0,8,34,0,,54,15,1,0,100.0,0.053,0.833,0.063,19.0,15.833,1.188,1.2,0.063,0.075,16.0,0.842,13.333,234,53,false,Organic Search,organic(google),90,62,223,,false,true,true,true,false,39.0,jobber_basic_subscription_39,false,false
888,207,136,136,,,United States,Lawn Care & Lawn Maintenance,Green Industry,1,1,2,100,0,0,2,0,1,10,26,0,,32,0,4,3,100.0,0.02,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,24,false,Direct,direct,10,,,,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,false
889,336,2,2,51,126,United States,Security and Alarm,Hi Tech,3,2,54,139,24,2,4,0,1,11,20,0,,52,28,2,2,66.66666666666666,0.388,2.25,27.0,2.574,5.792,69.5,0.444,0.173,12.0,0.037,0.014,0.083,143,2,false,Organic Search,organic(google),90,157,155,,true,true,true,true,false,62.0,jobber_basic_subscription_39,false,false
890,151,85,85,72,,United States,Electrical Contractor,Trade,53,2,157,129,3,0,1,0,0,5,19,0,,32,0,1,0,3.7735849056603774,1.217,52.333,0.0,0.822,43.0,0.0,0.019,0.023,0.0,0.0,0.0,0.0,88,16,false,Paid Listing,campaign(capterra|capterra_field_service_management),50,,72,,false,false,false,false,true,0.0,jobber_basic_subscription_39,false,false
75,338,8,8,33,52,United States,Pest Control,Other,2,0,229,417,48,3,1,0,1,10,34,0,10,2,4,2,1,0.0,0.549,4.771,76.333,1.821,8.688,139.0,0.21,0.115,16.0,0.013,0.007,0.063,4,8,true,Paid Listing,campaign(capterra|capterra_pest_control),"",22,102,,false,false,true,true,true,51.0,jobber_basic_subscription_39,false,false
92,1182,,182,113,,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,0,15,6,0,1,0,0,5,17,1,,61,42,4,3,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,185,2,false,Unknown,-,"",,106,,false,true,true,false,false,48.0,jobber_basic_subscription_39,false,true
891,379,,13,11,,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,0,56,80,0,3,0,0,11,17,0,,50,26,2,1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.429,0.0,0.0,0.0,0.0,67,2,false,Direct,direct,80,89,2,,false,true,true,true,false,48.0,jobber_basic_subscription_39,false,true
