id,days_since_signup,days_since_job_created,days_since_client_created,days_since_invoice_created,days_since_quote_created,country,industry,industry_category,added_user_count,accepted_added_user_count,job_count,client_count,invoice_count,quote_count,call_count,chat_count,demo_count,interaction_count,activity_count,note_count,last_nps_score,last_activity_type,days_since_activity_event,custom_field_count,property_custom_field_count,percent_added_users_accepted,job_count_over_client_count,job_count_over_invoice_count,job_count_over_quote_count,client_count_over_job_count,client_count_over_invoice_count,client_count_over_quote_count,invoice_count_over_job_count,invoice_count_over_client_count,invoice_count_over_quote_count,quote_count_over_job_count,quote_count_over_client_count,quote_count_over_invoice_count,days_since_interaction,approx_days_since_any_user_login,mobile_signup,campaign_group,campaign_string,engagement_score,days_since_basic_task_completed,days_since_payment_recieved,days_since_epayments_used,time_sheet_entries_used,users_logged_in,synced_to_quickbooks,phone_number,cancellation_request,account_value,plan_code,annual_plan,renewed
2604,42,42,42,42,,Canada,Carpet Cleaning,Cleaning,2,1,6,3,4,0,1,5,0,7,15,0,,2,26,1,0,50.0,2.0,1.5,0.0,0.5,0.75,0.0,0.667,1.333,0.0,0.0,0.0,0.0,26,36,false,Paid Listing,campaign(capterra|capterra_maid_services),80,36,42,,true,true,false,true,false,39.0,annual_39_basicpro,true,false
2605,73,37,43,54,41,United States,Construction & Contracting,Trade,6,4,7,110,2,4,0,3,0,3,9,0,,7,33,1,0,66.66666666666666,0.064,3.5,1.75,15.714,55.0,27.5,0.286,0.018,0.5,0.571,0.036,2.0,33,20,false,Paid Search,campaign(bing|branded),30,,,,true,false,false,true,false,68.0,monthly_59_basicpro,false,false
2180,190,0,0,,,United States,Other,Other,33,9,8,749,0,0,5,34,1,42,69,1,,7,0,5,1,27.27272727272727,0.011,0.0,0.0,93.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,false,Intuit,campaign(intuit_appcenter|try_buy),50,182,,,false,false,true,true,false,95.0,monthly_59_basicpro,false,true
2606,620,4,4,4,,United States,Pest Control,Other,0,0,47,86,207,0,1,1,1,8,34,1,9,7,36,2,0,0.0,0.547,0.227,0.0,1.83,0.415,0.0,4.404,2.407,0.0,0.0,0.0,0.0,36,6,false,Paid Listing,campaign(capterra|capterra_pest_control),"",605,6,6,false,true,false,false,false,44.0,jobber_basic_subscription_39,false,true
2607,102,0,0,2,0,United States,Pest Control,Other,3,2,242,7980,82,68,2,9,0,12,24,1,9,7,24,13,0,66.66666666666666,0.03,2.951,3.559,32.975,97.317,117.353,0.339,0.01,1.206,0.281,0.009,0.829,24,3,true,Internal,linked_by(getjobber.com),40,3,2,,true,false,false,true,false,94.0,monthly_59_basicpro,false,true
2608,91,65,69,91,91,United States,Other,Other,2,1,5,3,2,1,6,1,0,8,19,1,,2,29,0,0,50.0,1.667,2.5,5.0,0.6,1.5,3.0,0.4,0.667,2.0,0.2,0.333,0.5,29,29,true,Direct,direct,40,91,,,false,false,false,true,true,0.0,monthly_59_basicpro,false,false
2609,1649,31,41,,1649,United States,Other,Other,3,1,4,26,0,1,1,0,0,1,10,3,,31,1,0,0,33.33333333333333,0.154,0.0,4.0,6.5,0.0,26.0,0.0,0.0,0.0,0.25,0.038,0.0,1,1,false,Unknown,-,70,50,,,true,false,true,false,true,0.0,monthly_59_basicpro,false,false
2610,44,39,44,,,United States,Landscaping Contractor,Green Industry,0,0,2,214,0,0,1,1,0,3,18,3,,31,2,3,2,0.0,0.009,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,2,false,Referral,linked_by(www.pcworld.com),60,42,,,true,true,true,true,true,0.0,monthly_59_basicpro,false,false
2611,397,183,191,172,190,United States,Window Washing,Cleaning,6,5,496,60,70,53,7,1,0,15,38,1,,2,11,6,4,83.33333333333334,8.267,7.086,9.358,0.121,0.857,1.132,0.141,1.167,1.321,0.107,0.883,0.757,11,16,false,Organic Search,organic(google),120,190,172,,true,true,true,true,true,0.0,jobber_basic_subscription_39,false,false
1039,378,373,373,,373,United States,Other,Other,0,0,2,3,0,1,2,0,1,9,26,2,,2,31,1,0,0.0,0.667,0.0,2.0,1.5,0.0,3.0,0.0,0.0,0.0,0.5,0.333,0.0,31,31,false,Paid Listing,campaign(capterra|capterra_landscape),10,,,,false,true,false,false,true,0.0,monthly_59_basicpro,false,false
