id,days_since_signup,days_since_job_created,days_since_client_created,days_since_invoice_created,days_since_quote_created,country,industry,industry_category,added_user_count,accepted_added_user_count,job_count,client_count,invoice_count,quote_count,call_count,chat_count,demo_count,interaction_count,activity_count,note_count,last_nps_score,last_activity_type,days_since_activity_event,custom_field_count,property_custom_field_count,percent_added_users_accepted,job_count_over_client_count,job_count_over_invoice_count,job_count_over_quote_count,client_count_over_job_count,client_count_over_invoice_count,client_count_over_quote_count,invoice_count_over_job_count,invoice_count_over_client_count,invoice_count_over_quote_count,quote_count_over_job_count,quote_count_over_client_count,quote_count_over_invoice_count,days_since_interaction,approx_days_since_any_user_login,mobile_signup,campaign_group,campaign_string,engagement_score,days_since_basic_task_completed,days_since_payment_recieved,days_since_epayments_used,time_sheet_entries_used,users_logged_in,synced_to_quickbooks,phone_number,cancellation_request,account_value,plan_code,annual_plan,renewed
356,1044,165,23,9,23,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,33,190,138,134,3,0,0,6,42,1,,61,33,4,3,0.0,0.174,0.239,0.246,5.758,1.377,1.418,4.182,0.726,1.03,4.061,0.705,0.971,120,4,false,Organic Search,organic(google),"",23,2,188,false,false,false,false,false,29.0,base_plan_usd,false,true
357,103,52,52,50,,United States,Roofing Service,Other,3,2,2,5,2,0,0,0,0,3,8,0,,50,27,3,0,66.66666666666666,0.4,1.0,0.0,2.5,2.5,0.0,1.0,0.4,0.0,0.0,0.0,0.0,58,44,false,Organic Search,organic(google),"",,,,false,true,false,true,false,57.0,jobber_basic_subscription_39,false,false
358,122,57,57,57,84,Canada,Handyman,Other,9,6,47,61,24,4,1,0,0,7,15,0,10,31,29,3,0,66.66666666666666,0.77,1.958,11.75,1.298,2.542,15.25,0.511,0.393,6.0,0.085,0.066,0.167,78,30,false,Unknown,-,"",,62,,true,false,false,true,true,107.0,jobber_basic_subscription_39,false,false
359,122,114,114,,,United States,Residential Cleaning,Cleaning,1,1,1,2,0,0,3,0,1,13,21,0,,2,24,1,0,100.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,31,false,Paid Search,campaign(adwords),"",,,,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,false
360,374,81,61,51,61,Canada,Residential Cleaning,Cleaning,7,0,2,63,149,36,6,0,1,14,34,2,,0,14,1,0,0.0,0.032,0.013,0.056,31.5,0.423,1.75,74.5,2.365,4.139,18.0,0.571,0.242,14,1,false,Organic Search,organic(google),"",354,46,,false,false,true,true,false,53.0,jobber_basic_subscription_39,false,false
361,153,,,,,United States,Other,Other,0,0,0,0,0,0,0,0,0,4,12,0,,2,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,31,true,Organic Search,organic(google),"",,,,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,false
362,174,35,35,,,Other,Lawn Care & Lawn Maintenance,Green Industry,0,0,11,10,0,0,0,0,0,7,11,0,,2,3,0,0,0.0,1.1,0.0,0.0,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,27,true,Unknown,-,40,35,,,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,false
363,337,164,158,,,United States,Plumbing,Trade,10,9,28,7375,0,0,0,0,0,14,22,0,,61,43,2,0,90.0,0.004,0.0,0.0,263.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,158,false,Organic Search,organic(google),"",164,,,false,true,false,true,false,62.0,jobber_basic_subscription_39,false,false
364,443,430,430,,434,United States,Mechanical Service,Trade,11,7,44,562,0,1,2,0,0,11,24,1,,2,22,2,1,63.63636363636363,0.078,0.0,44.0,12.773,0.0,562.0,0.0,0.0,0.0,0.023,0.002,0.0,22,43,false,Paid Listing,campaign(getapp|get_app),60,422,,,false,true,true,true,false,43.0,base_plan_usd,false,false
365,378,178,178,365,,United States,Renovations,Other,5,3,56,89,24,0,2,0,0,6,21,1,,61,33,9,0,60.0,0.629,2.333,0.0,1.589,3.708,0.0,0.429,0.27,0.0,0.0,0.0,0.0,324,164,false,Direct,direct,"",183,365,,false,true,true,true,false,39.0,jobber_basic_subscription_39,false,false
