id,days_since_signup,days_since_job_created,days_since_client_created,days_since_invoice_created,days_since_quote_created,country,industry,industry_category,added_user_count,accepted_added_user_count,job_count,client_count,invoice_count,quote_count,call_count,chat_count,demo_count,interaction_count,activity_count,note_count,last_nps_score,last_activity_type,days_since_activity_event,custom_field_count,property_custom_field_count,percent_added_users_accepted,job_count_over_client_count,job_count_over_invoice_count,job_count_over_quote_count,client_count_over_job_count,client_count_over_invoice_count,client_count_over_quote_count,invoice_count_over_job_count,invoice_count_over_client_count,invoice_count_over_quote_count,quote_count_over_job_count,quote_count_over_client_count,quote_count_over_invoice_count,days_since_interaction,approx_days_since_any_user_login,mobile_signup,campaign_group,campaign_string,engagement_score,days_since_basic_task_completed,days_since_payment_recieved,days_since_epayments_used,time_sheet_entries_used,users_logged_in,synced_to_quickbooks,phone_number,cancellation_request,account_value,plan_code,annual_plan,renewed
2862,30,19,19,19,19,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,3,4,2,1,1,0,0,3,13,4,,2,14,5,4,0.0,0.75,1.5,3.0,1.333,2.0,4.0,0.667,0.5,2.0,0.333,0.25,0.5,14,14,false,Free Listing,campaign(capterra|landscaping),30,,,,false,true,false,true,true,0.0,annual_39_basicpro,true,false
2863,409,3,3,0,3,United States,Other - Bad Fit,Bad Fit,3,2,149,627,145,472,3,1,0,10,18,0,,7,24,11,1,66.66666666666666,0.238,1.028,0.316,4.208,4.324,1.328,0.973,0.231,0.307,3.168,0.753,3.255,24,0,false,Paid Listing,campaign(GetApp|ListingMain),70,3,6,,true,false,false,false,false,48.0,annual_39,true,true
2864,42,18,18,42,25,Canada,Construction & Contracting,Trade,1,0,55,494,1,8,1,6,0,8,18,0,,7,0,1,0,0.0,0.111,55.0,6.875,8.982,494.0,61.75,0.018,0.002,0.125,0.145,0.016,8.0,0,0,false,Organic Search,organic(google),40,,,,false,false,false,true,false,59.0,monthly_59_basicpro,false,true
2865,1077,12,113,12,9,Other,Residential Cleaning,Cleaning,23,1,105,195,440,282,1,0,1,31,71,1,,61,43,5,3,4.3478260869565215,0.538,0.239,0.372,1.857,0.443,0.691,4.19,2.256,1.56,2.686,1.446,0.641,429,5,false,Direct,direct,"",1074,12,,true,false,false,true,false,29.0,base_plan_usd,false,true
329,1375,39,35,39,35,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,35,72,68,86,7,1,0,17,58,1,,61,43,8,5,0.0,0.486,0.515,0.407,2.057,1.059,0.837,1.943,0.944,0.791,2.457,1.194,1.265,80,0,false,Direct,direct,60,,13,,false,true,true,false,false,41.0,base_plan_usd,false,true
2866,1170,439,435,349,413,United States,Lawn Care & Lawn Maintenance,Green Industry,17,1,829,479,580,287,4,0,1,6,50,1,,61,43,6,3,5.88235294117647,1.731,1.429,2.889,0.578,0.826,1.669,0.7,1.211,2.021,0.346,0.599,0.495,749,55,false,Free Listing,linked_by(capterra.com),"",608,349,,false,false,false,true,false,38.0,base_plan_usd,false,false
2867,75,,46,,46,United States,Other,Other,0,0,0,3,0,1,0,7,0,10,23,3,,0,25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.333,0.0,30,30,false,Organic Search,organic(google),0,,,,false,true,false,true,true,0.0,monthly_59_basicpro,false,false
2138,189,64,84,188,83,United States,Lawn Care & Lawn Maintenance,Green Industry,3,1,23,20,1,5,1,8,0,11,28,3,,0,15,0,0,33.33333333333333,1.15,23.0,4.6,0.87,20.0,4.0,0.043,0.05,0.2,0.217,0.25,5.0,23,7,false,Display,campaign(AdRoll|InlineRectangle),80,71,,,true,false,false,true,true,0.0,monthly_59_basicpro,false,false
2868,396,369,369,378,,United States,Residential Cleaning,Cleaning,8,8,35,23,1,0,3,0,1,9,16,0,,8,300,3,0,100.0,1.522,35.0,0.0,0.657,23.0,0.0,0.029,0.043,0.0,0.0,0.0,0.0,331,300,true,Unknown,-,20,,,,true,true,false,true,false,0.0,annual_39,true,false
2869,93,8,8,8,27,United States,Landscaping Contractor,Green Industry,1,0,75,62,28,9,2,5,0,8,23,2,0,2,1,3,2,0.0,1.21,2.679,8.333,0.827,2.214,6.889,0.373,0.452,3.111,0.12,0.145,0.321,1,8,false,Paid Search,campaign(adwords),30,31,24,,true,false,true,true,true,0.0,monthly_59_basicpro,false,false
2870,48,,,,,United States,Other,Other,6,1,0,0,0,0,1,1,0,3,12,1,,2,1,1,0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,false,Organic Search,organic(yahoo),30,,,,false,true,true,true,true,0.0,monthly_59_basicpro,false,false
2871,51,6,18,22,,United States,Residential Cleaning,Cleaning,6,1,10,5,2,0,1,6,0,8,18,1,,8,2,1,0,16.666666666666664,2.0,5.0,0.0,0.5,2.5,0.0,0.2,0.4,0.0,0.0,0.0,0.0,13,2,false,Organic Search,organic(google),50,51,22,,true,false,false,true,true,0.0,annual_39_basicpro,true,false
1097,762,2,2,11,54,United States,Lawn Care & Lawn Maintenance,Green Industry,17,6,522,624,986,38,2,1,0,17,57,2,,2,16,2,1,35.294117647058826,0.837,0.529,13.737,1.195,0.633,16.421,1.889,1.58,25.947,0.073,0.061,0.039,16,1,false,Unknown,-,"",21,11,12,true,false,true,true,false,58.0,jobber_basic_subscription_39,false,true
1884,1278,16,16,1,7,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,122,160,566,155,6,5,0,14,63,1,,7,15,8,6,0.0,0.763,0.216,0.787,1.311,0.283,1.032,4.639,3.538,3.652,1.27,0.969,0.274,15,1,false,Organic Search,organic(comcast),70,1261,1,,false,true,false,true,false,29.0,base_plan_usd,false,true
1116,725,1,2,1,13,Other,Lawn Care & Lawn Maintenance,Green Industry,6,6,542,198,954,95,0,11,0,19,53,0,,61,37,7,3,100.0,2.737,0.568,5.705,0.365,0.208,2.084,1.76,4.818,10.042,0.175,0.48,0.1,48,2,false,Paid Listing,campaign(capterra|capterra_landscape),"",64,1,,true,true,false,true,false,62.0,jobber_basic_subscription_39,false,true
2872,469,7,21,0,,Other,Other,Other,10,4,309,131,313,0,0,1,0,4,28,0,,61,43,1,0,40.0,2.359,0.987,0.0,0.424,0.419,0.0,1.013,2.389,0.0,0.0,0.0,0.0,182,2,false,Paid Search,campaign(adwords),80,288,7,,true,false,false,false,false,39.0,jobber_basic_subscription_39,false,true
1075,461,34,19,1,13,Canada,Snow Removal,Other,0,0,16,24,40,28,3,3,0,7,34,1,,7,43,2,0,0.0,0.667,0.4,0.571,1.5,0.6,0.857,2.5,1.667,1.429,1.75,1.167,0.7,43,1,false,Direct,direct,70,441,35,,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,true
2873,146,,133,,,Other,Other,Other,0,0,0,158,0,0,0,3,0,3,11,0,,61,43,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,79,false,Direct,direct,20,,,,false,true,false,true,false,0.0,monthly_59_basicpro,false,false
2874,30,,30,,,Canada,HVAC,Trade,5,2,0,1,0,0,2,0,0,6,14,0,,2,9,4,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,false,Organic Search,organic(google),0,,,,false,true,false,true,true,0.0,monthly_59_basicpro,false,false
2612,520,31,85,68,83,United States,Other,Other,17,4,78,112,91,18,1,5,0,8,20,1,,25,36,2,0,23.52941176470588,0.696,0.857,4.333,1.436,1.231,6.222,1.167,0.813,5.056,0.231,0.161,0.198,43,7,false,Intuit,campaign(intuit_appcenter|try_buy),110,519,68,,true,false,true,false,false,68.0,monthly_59_basicpro,false,false
2875,134,70,82,,,United States,Lawn Care & Lawn Maintenance,Green Industry,5,0,7,247,0,0,3,9,0,12,25,0,,7,6,6,4,0.0,0.028,0.0,0.0,35.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,false,Organic Search,organic(google),0,93,,,true,false,false,true,false,100.0,monthly_59_basicpro,false,false
2196,973,1,1,1,2,United States,Plumbing,Trade,18,9,644,791,601,70,2,0,1,9,54,1,,61,36,9,1,50.0,0.814,1.072,9.2,1.228,1.316,11.3,0.933,0.76,8.586,0.109,0.088,0.116,126,2,false,Direct,direct,120,278,1,1,true,true,true,true,false,44.0,jobber_basic_subscription_39,false,true
334,652,38,20,2,64,United States,Lawn Care & Lawn Maintenance,Green Industry,11,5,218,133,570,162,0,0,0,7,40,1,,61,43,7,5,45.45454545454545,1.639,0.382,1.346,0.61,0.233,0.821,2.615,4.286,3.519,0.743,1.218,0.284,569,2,false,Paid Search,campaign(adwords),50,346,25,25,true,true,true,true,false,88.0,jobber_basic_subscription_39,false,true
1092,428,23,35,23,11,United States,Painting,Other,0,0,18,49,30,43,0,6,0,14,38,0,,61,43,1,0,0.0,0.367,0.6,0.419,2.722,1.633,1.14,1.667,0.612,0.698,2.389,0.878,1.433,44,11,false,Organic Search,organic(google),50,412,11,,false,true,false,false,false,39.0,jobber_basic_subscription_39,false,false
2876,161,38,48,73,80,United States,Renovations,Other,42,25,96,19,32,26,7,9,1,19,39,1,,2,10,1,0,59.523809523809526,5.053,3.0,3.692,0.198,0.594,0.731,0.333,1.684,1.231,0.271,1.368,0.813,10,13,false,Organic Search,organic(google),90,73,,,true,true,true,true,true,0.0,monthly_59_basicpro,false,false
1178,589,77,156,77,410,United States,Plumbing,Trade,0,0,62,27,70,11,2,0,0,4,23,0,,61,43,1,0,0.0,2.296,0.886,5.636,0.435,0.386,2.455,1.129,2.593,6.364,0.177,0.407,0.157,561,80,true,Unknown,-,0,,331,,false,true,true,true,false,39.0,jobber_basic_subscription_39,false,false
301,1010,3,6,3,83,Canada,Residential Cleaning,Cleaning,16,3,297,89,472,28,5,9,1,45,88,1,,61,31,4,0,18.75,3.337,0.629,10.607,0.3,0.189,3.179,1.589,5.303,16.857,0.094,0.315,0.059,91,3,false,Unknown,-,"",1001,3,466,false,false,false,false,false,34.0,base_plan_usd,false,true
2877,145,17,21,19,,Canada,Window Washing,Cleaning,0,0,4,77,1,0,3,2,0,5,12,1,,21,25,2,1,0.0,0.052,4.0,0.0,19.25,77.0,0.0,0.25,0.013,0.0,0.0,0.0,0.0,115,17,false,Organic Search,organic(google),10,25,,,false,true,false,true,false,59.0,monthly_59_basicpro,false,false
2878,201,1,10,78,15,United States,Residential Cleaning,Cleaning,13,9,989,41,82,10,11,40,1,56,94,0,,1,39,1,0,69.23076923076923,24.122,12.061,98.9,0.041,0.5,4.1,0.083,2.0,8.2,0.01,0.244,0.122,39,3,false,Organic Search,organic(google),90,1,78,,true,false,false,true,false,95.0,monthly_59_basicpro,false,true
2879,182,86,86,72,121,Other,Other,Other,2,2,87,228,15,22,2,8,0,10,23,1,,31,1,1,0,100.0,0.382,5.8,3.955,2.621,15.2,10.364,0.172,0.066,0.682,0.253,0.096,1.467,126,1,false,Intuit,linked_by(apps.intuit.com),60,115,86,,true,true,true,true,true,0.0,monthly_59_basicpro,false,false
2880,427,99,115,99,218,Other,Plumbing,Trade,3,3,277,258,282,22,3,0,1,9,35,2,,31,25,21,1,100.0,1.074,0.982,12.591,0.931,0.915,11.727,1.018,1.093,12.818,0.079,0.085,0.078,184,2,false,Organic Search,organic(bing),100,95,2,120,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,false
2881,73,37,3,15,3,United States,Commercial Cleaning,Cleaning,1,1,12,21,8,15,0,2,0,2,11,0,,61,43,13,0,100.0,0.571,1.5,0.8,1.75,2.625,1.4,0.667,0.381,0.533,1.25,0.714,1.875,50,4,false,Organic Search,organic(google),90,44,44,,true,false,true,true,false,59.0,monthly_59_basicpro,false,true
813,1082,11,15,2,11,Canada,Lawn Care & Lawn Maintenance,Green Industry,5,0,252,251,561,289,15,12,4,41,91,1,9,8,39,2,1,0.0,1.004,0.449,0.872,0.996,0.447,0.869,2.226,2.235,1.941,1.147,1.151,0.515,58,5,false,Paid Search,campaign(adwords),"",342,2,,false,false,false,true,false,39.0,jobber_basic_subscription_39,false,true
1599,471,0,0,3,0,Canada,Lawn Care & Lawn Maintenance,Green Industry,14,3,267,245,254,266,9,11,0,25,63,1,,7,15,1,0,21.428571428571427,1.09,1.051,1.004,0.918,0.965,0.921,0.951,1.037,0.955,0.996,1.086,1.047,15,4,false,Paid Listing,campaign(getapp|get_app),120,371,4,,true,false,true,false,false,71.0,jobber_basic_subscription_39,false,true
1463,512,140,140,140,140,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,8,7,7,7,0,1,0,6,22,0,,61,43,7,5,0.0,1.143,1.143,1.143,0.875,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,43,20,false,Organic Search,organic(google),80,,43,,false,true,true,false,false,56.0,jobber_basic_subscription_39,false,false
1854,350,51,51,112,74,United States,Lawn Care & Lawn Maintenance,Green Industry,6,3,81,103,1,1,9,5,1,34,63,5,,31,4,4,3,50.0,0.786,81.0,81.0,1.272,103.0,103.0,0.012,0.01,1.0,0.012,0.01,1.0,4,4,false,Paid Listing,campaign(capterra|capterra_landscape),50,,,,true,false,false,false,true,0.0,monthly_59,false,false
