id,days_since_signup,days_since_job_created,days_since_client_created,days_since_invoice_created,days_since_quote_created,country,industry,industry_category,added_user_count,accepted_added_user_count,job_count,client_count,invoice_count,quote_count,call_count,chat_count,demo_count,interaction_count,activity_count,note_count,last_nps_score,last_activity_type,days_since_activity_event,custom_field_count,property_custom_field_count,percent_added_users_accepted,job_count_over_client_count,job_count_over_invoice_count,job_count_over_quote_count,client_count_over_job_count,client_count_over_invoice_count,client_count_over_quote_count,invoice_count_over_job_count,invoice_count_over_client_count,invoice_count_over_quote_count,quote_count_over_job_count,quote_count_over_client_count,quote_count_over_invoice_count,days_since_interaction,approx_days_since_any_user_login,mobile_signup,campaign_group,campaign_string,engagement_score,days_since_basic_task_completed,days_since_payment_recieved,days_since_epayments_used,time_sheet_entries_used,users_logged_in,synced_to_quickbooks,phone_number,cancellation_request,account_value,plan_code,annual_plan,year,month,renewed
1701,87,45,23,45,45,United States,Window Washing,Cleaning,12,4,3,5,1,1,0,4,0,11,22,0,nan,50,12,5,0,33.33333333333333,0.6,3.0,3.0,1.667,5.0,5.0,0.333,0.2,1.0,0.333,0.2,1.0,21,2,false,Intuit,campaign(intuit_appcenter|try_buy),70,26,nan,nan,true,false,true,true,false,91.0,monthly_59,false,2015,10,false
1838,711,25,25,25,25,Other,Moving Company,Bad Fit,4,2,508,1136,161,989,1,10,0,13,44,0,4,61,43,2,0,50.0,0.447,3.155,0.514,2.236,7.056,1.149,0.317,0.142,0.163,1.947,0.871,6.143,87,1,false,Paid Listing,campaign(getapp|get_app),"",253,150,nan,true,true,false,true,false,39.0,jobber_basic_subscription_39,false,2015,11,false
1595,926,286,201,48,368,United States,Lawn Care & Lawn Maintenance,Green Industry,5,2,965,416,3030,88,3,0,0,8,48,1,nan,32,1,6,3,40.0,2.32,0.318,10.966,0.431,0.137,4.727,3.14,7.284,34.432,0.091,0.212,0.029,5,6,false,Direct,direct,"",272,23,94,false,false,true,true,true,0.0,base_plan_usd,false,2015,9,false
142,501,277,2,268,250,United States,Lawn Care & Lawn Maintenance,Green Industry,8,5,265,1206,32,365,3,0,0,11,29,1,nan,54,115,5,3,62.5,0.22,8.281,0.726,4.551,37.688,3.304,0.121,0.027,0.088,1.377,0.303,11.406,220,220,false,Paid Search,campaign(adwords|displaynetworkimage|728x90blue_BSBB),"",366,298,nan,true,true,true,true,false,39.0,jobber_basic_subscription_39,false,2015,7,false
810,678,62,76,83,70,Other,Residential Cleaning,Cleaning,9,2,428,873,436,170,2,0,0,19,49,1,nan,32,0,3,0,22.22222222222222,0.49,0.982,2.518,2.04,2.002,5.135,1.019,0.499,2.565,0.397,0.195,0.39,55,13,false,Organic Search,organic(google),"",86,83,nan,true,true,false,false,true,0.0,base_plan_usd,false,2015,3,false
2020,104,32,58,14,58,United States,Landscaping Contractor,Green Industry,2,2,48,34,68,18,5,0,1,8,17,0,nan,50,28,3,2,100.0,1.412,0.706,2.667,0.708,0.5,1.889,1.417,2.0,3.778,0.375,0.529,0.265,61,11,false,Paid Listing,campaign(capterra|capterra_landscape),100,96,14,nan,true,true,false,false,false,68.0,monthly_59_basicpro,false,2015,12,false
1975,138,61,44,44,66,United States,Lawn Care & Lawn Maintenance,Green Industry,5,4,52,6,50,3,4,3,0,11,20,0,nan,61,42,4,3,80.0,8.667,1.04,17.333,0.115,0.12,2.0,0.962,8.333,16.667,0.058,0.5,0.06,75,44,false,Organic Search,organic(google),30,nan,53,nan,true,true,false,true,false,82.0,monthly_59,false,2015,12,false
2859,99,57,57,55,nan,Other,Other,Other,1,0,6,11,2,0,1,14,0,20,31,2,nan,2,14,5,0,0.0,0.545,3.0,0.0,1.833,5.5,0.0,0.333,0.182,0.0,0.0,0.0,0.0,14,19,false,Organic Search,organic(google),10,98,nan,nan,false,false,false,true,true,0.0,monthly_59_basicpro,false,2016,6,false
1555,511,3,98,7,77,Other,Commercial Cleaning,Cleaning,6,6,523,134,1488,48,0,0,0,39,61,1,nan,61,42,4,0,100.0,3.903,0.351,10.896,0.256,0.09,2.792,2.845,11.104,31.0,0.092,0.358,0.032,399,8,false,Unknown,-,"",511,6,120,false,true,true,true,false,53.0,jobber_basic_subscription_39,false,2015,10,true
2844,161,9,9,6,9,United States,Residential Cleaning,Cleaning,6,0,9,17,22,10,1,11,0,15,25,0,nan,24,42,1,0,0.0,0.529,0.409,0.9,1.889,0.773,1.7,2.444,1.294,2.2,1.111,0.588,0.455,53,2,false,Organic Search,organic(bing),50,nan,2,9,false,false,false,true,false,64.0,monthly_59_basicpro,false,2016,8,true
1283,121,33,33,33,36,Other,Other,Other,2,0,4,4,1,2,3,0,0,12,24,0,nan,31,16,29,2,0.0,1.0,4.0,2.0,1.0,4.0,2.0,0.25,0.25,0.5,0.5,0.5,2.0,59,16,false,Direct,direct,40,nan,nan,nan,false,true,false,false,true,39.0,jobber_basic_subscription_39,false,2015,7,false
1233,287,7,7,3,20,United States,Plumbing,Trade,4,4,87,79,89,1,4,0,0,11,34,0,nan,54,30,4,1,100.0,1.101,0.978,87.0,0.908,0.888,79.0,1.023,1.127,89.0,0.011,0.013,0.011,211,3,false,Organic Search,organic(google),70,283,1,15,true,true,false,true,false,62.0,jobber_basic_subscription_39,false,2015,7,true
1393,149,10,0,51,72,United States,HVAC,Trade,8,2,69,584,44,3,3,0,0,7,19,0,nan,50,27,14,8,25.0,0.118,1.568,23.0,8.464,13.273,194.667,0.638,0.075,14.667,0.043,0.005,0.068,38,3,false,Organic Search,organic(google),60,0,29,nan,false,false,true,true,false,111.0,jobber_basic_subscription_39,false,2015,8,true
318,42,25,42,25,25,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,1,1,1,1,0,0,0,7,12,0,nan,2,6,9,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,14,false,Organic Search,organic(google),20,25,25,nan,false,true,false,false,false,39.0,jobber_basic_subscription_39,false,2014,11,false
238,204,46,47,36,111,United States,Mechanical Service,Trade,0,0,19,36,18,4,1,0,2,8,18,0,nan,31,6,3,1,0.0,0.528,1.056,4.75,1.895,2.0,9.0,0.947,0.5,4.5,0.211,0.111,0.222,118,6,false,Unknown,-,"",160,36,nan,true,true,false,true,true,44.0,jobber_basic_subscription_39,false,2014,10,false
535,93,40,64,59,nan,United States,Residential Cleaning,Cleaning,2,2,24,26,25,0,5,0,0,15,24,1,nan,2,16,1,0,100.0,0.923,0.96,0.0,1.083,1.04,0.0,1.042,0.962,0.0,0.0,0.0,0.0,16,2,false,Paid Search,campaign(bingads|Commercial Cleaning),120,87,66,nan,true,true,true,true,true,62.0,jobber_basic_subscription_39,false,2015,1,true
1613,79,nan,27,nan,nan,United States,Other,Other,2,2,0,98,0,0,1,2,0,7,16,0,nan,2,3,4,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,15,false,Unknown,-,80,45,nan,nan,false,true,false,true,true,86.0,monthly_59_basicpro,false,2015,9,false
237,152,130,152,nan,138,United States,Other,Other,7,1,8,155,0,2,0,0,0,6,14,0,nan,2,26,0,0,14.285714285714285,0.052,0.0,4.0,19.375,0.0,77.5,0.0,0.0,0.0,0.25,0.013,0.0,26,27,false,Intuit,campaign(intuit_appcenter|try_buy),"",152,nan,nan,false,false,true,false,true,48.0,jobber_basic_subscription_39,false,2014,10,false
1697,164,21,27,13,27,Canada,Lawn Care & Lawn Maintenance,Green Industry,0,0,71,107,64,96,4,0,0,14,25,0,nan,2,7,7,2,0.0,0.664,1.109,0.74,1.507,1.672,1.115,0.901,0.598,0.667,1.352,0.897,1.5,7,5,false,Paid Search,campaign(adwords),50,117,21,nan,false,false,false,true,false,39.0,jobber_basic_subscription_39,false,2015,10,false
1765,347,27,27,75,152,United States,Lawn Care & Lawn Maintenance,Green Industry,7,0,99,165,126,14,4,0,1,19,40,0,5,31,2,1,0,0.0,0.6,0.786,7.071,1.667,1.31,11.786,1.273,0.764,9.0,0.141,0.085,0.111,125,6,false,Paid Listing,campaign(capterra|capterra_landscape),70,16,79,nan,true,false,true,false,true,53.0,jobber_basic_subscription_39,false,2015,11,false
86,604,10,10,2,14,Canada,Handyman,Other,0,0,337,107,499,78,3,0,2,19,51,4,9,61,43,0,0,0.0,3.15,0.675,4.321,0.318,0.214,1.372,1.481,4.664,6.397,0.231,0.729,0.156,203,2,true,Paid Search,campaign(bingads|bingads),"",10,8,nan,true,false,true,true,false,48.0,jobber_basic_subscription_39,false,2015,6,true
1669,501,nan,109,31,nan,Other,Computers & IT,Hi Tech,0,0,0,8,31,0,0,0,0,7,28,0,10,31,22,2,0,0.0,0.0,0.0,0.0,0.0,0.258,0.0,0.0,3.875,0.0,0.0,0.0,0.0,316,22,false,Unknown,-,"",417,26,nan,false,true,false,false,true,39.0,jobber_basic_subscription_39,false,2015,10,false
2610,44,39,44,nan,nan,United States,Landscaping Contractor,Green Industry,0,0,2,214,0,0,1,1,0,3,18,3,nan,31,2,3,2,0.0,0.009,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,2,false,Referral,linked_by(www.pcworld.com),60,42,nan,nan,true,true,true,true,true,0.0,monthly_59_basicpro,false,2016,4,false
729,444,285,92,257,240,United States,Lawn Care & Lawn Maintenance,Green Industry,1,0,5,62,38,4,2,0,1,8,29,1,nan,31,3,1,0,0.0,0.081,0.132,1.25,12.4,1.632,15.5,7.6,0.613,9.5,0.8,0.065,0.105,191,3,false,Paid Search,campaign(adwords),"",nan,19,269,false,false,false,true,true,44.0,jobber_basic_subscription_39,false,2015,2,false
1648,171,56,79,79,52,United States,Handyman,Other,2,1,2,3,4,2,3,0,0,6,18,1,nan,32,0,1,0,50.0,0.667,0.5,1.0,1.5,0.75,1.5,2.0,1.333,2.0,1.0,0.667,0.5,58,14,false,Direct,direct,50,170,86,nan,false,false,false,true,true,0.0,jobber_basic_subscription_39,false,2015,10,false
2102,131,1,8,1,9,United States,Pool and Spa Service,Other,15,6,192,32,123,6,0,2,0,2,23,0,nan,61,39,2,1,40.0,6.0,1.561,32.0,0.167,0.26,5.333,0.641,3.844,20.5,0.031,0.188,0.049,129,3,false,Direct,direct,70,91,10,nan,true,false,false,true,false,77.0,monthly_59_basicpro,false,2016,4,false
1303,311,165,121,82,114,Other,Other,Other,1,1,29,63,250,49,0,2,0,7,28,0,10,32,0,1,0,100.0,0.46,0.116,0.592,2.172,0.252,1.286,8.621,3.968,5.102,1.69,0.778,0.196,31,10,false,Internal,linked_by(secure.getjobber.com),80,162,12,nan,false,true,false,false,true,0.0,jobber_basic_subscription_39,false,2015,11,false
3000,893,4,4,4,394,United States,Commercial Cleaning,Cleaning,1,1,20,16,272,4,1,0,1,17,50,0,nan,61,43,2,0,100.0,1.25,0.074,5.0,0.8,0.059,4.0,13.6,17.0,68.0,0.2,0.25,0.015,768,4,false,Organic Search,organic(google),"",nan,36,nan,true,true,false,true,false,44.0,jobber_basic_subscription_39,false,2016,7,true
1187,805,85,128,nan,nan,United States,Lawn Care & Lawn Maintenance,Green Industry,2,1,36,39,0,0,3,0,3,8,37,1,nan,61,43,4,3,50.0,0.923,0.0,0.0,1.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,85,false,Paid Search,campaign(adwords),"",nan,nan,nan,false,true,false,true,false,38.0,base_plan_usd,false,2015,6,false
164,610,85,85,78,83,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,9,53,176,35,6,0,1,15,38,1,nan,2,26,3,2,0.0,0.17,0.051,0.257,5.889,0.301,1.514,19.556,3.321,5.029,3.889,0.66,0.199,26,5,false,Organic Search,organic(yahoo),"",610,78,nan,false,true,true,true,true,29.0,base_plan_usd,false,2014,10,false
366,376,21,21,17,nan,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,277,60,500,0,0,0,1,4,22,0,10,61,42,4,3,0.0,4.617,0.554,0.0,0.217,0.12,0.0,1.805,8.333,0.0,0.0,0.0,0.0,352,6,false,Direct,direct,"",nan,21,nan,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,2015,8,true
2245,407,9,9,9,75,Canada,Pest Control,Other,6,4,299,60,341,16,2,0,0,8,29,0,nan,61,43,4,0,66.66666666666666,4.983,0.877,18.688,0.201,0.176,3.75,1.14,5.683,21.313,0.054,0.267,0.047,369,5,false,Intuit,linked_by(www.intuit.ca),80,183,2,nan,true,true,true,true,false,39.0,jobber_basic_subscription_39,false,2016,2,false
542,539,194,194,5,nan,Other,Residential Cleaning,Cleaning,1,0,50,35,1155,0,0,1,1,16,41,0,nan,2,0,3,0,0.0,1.429,0.043,0.0,0.7,0.03,0.0,23.1,33.0,0.0,0.0,0.0,0.0,0,5,false,Paid Listing,campaign(capterra|capterra_maid_services),60,nan,5,nan,false,true,false,true,false,39.0,jobber_basic_subscription_39,false,2015,11,true
2229,665,126,62,127,127,United States,Other,Other,14,3,8,9726,5,5,3,6,3,23,42,3,8,2,6,4,0,21.428571428571427,0.001,1.6,1.6,1215.75,1945.2,1945.2,0.625,0.001,1.0,0.625,0.001,1.0,6,8,false,Direct,direct,130,120,125,125,true,false,true,true,true,0.0,monthly_59_basicpro,false,2016,2,false
603,340,66,55,55,55,United States,Window Washing,Cleaning,0,0,90,117,83,106,3,0,0,14,36,0,10,61,43,5,3,0.0,0.769,1.084,0.849,1.3,1.41,1.104,0.922,0.709,0.783,1.178,0.906,1.277,146,10,false,Paid Search,campaign(adwords),70,59,87,111,false,true,false,true,false,44.0,jobber_basic_subscription_39,false,2015,9,false
2867,75,nan,46,nan,46,United States,Other,Other,0,0,0,3,0,1,0,7,0,10,23,3,nan,0,25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.333,0.0,30,30,false,Organic Search,organic(google),0,nan,nan,nan,false,true,false,true,true,0.0,monthly_59_basicpro,false,2016,6,false
1804,303,25,289,303,289,United States,Lawn Care & Lawn Maintenance,Green Industry,1,0,7,5,1,2,0,0,1,8,28,0,nan,32,0,5,3,0.0,1.4,7.0,3.5,0.714,5.0,2.5,0.143,0.2,0.5,0.286,0.4,2.0,24,25,false,Email,campaign(newsletter|Jan - newsletter non users),30,289,nan,nan,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,2015,11,false
3167,132,6,6,42,6,Other,Construction & Contracting,Trade,6,1,1,5,2,1,0,8,0,10,31,4,1,2,1,0,0,16.666666666666664,0.2,0.5,1.0,5.0,2.5,5.0,2.0,0.4,2.0,1.0,0.2,0.5,1,4,true,Paid Social,campaign(facebook|pricing_page),40,nan,nan,nan,true,false,false,true,true,0.0,monthly_59_basicpro,false,2016,7,false
2591,561,10,2,2,16,United States,Residential Cleaning,Cleaning,5,5,643,240,343,48,0,3,2,16,46,0,6,61,43,4,0,100.0,2.679,1.875,13.396,0.373,0.7,5.0,0.533,1.429,7.146,0.075,0.2,0.14,128,6,false,Organic Search,organic(google),40,128,6,23,true,false,true,true,false,53.0,jobber_basic_subscription_39,false,2016,4,true
70,30,30,30,nan,nan,Other,Residential Cleaning,Cleaning,0,0,1,2,0,0,0,0,0,5,8,0,nan,2,5,0,0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14,true,Unknown,-,"",30,nan,nan,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,2014,9,false
1365,95,31,68,29,nan,United States,Lawn Care & Lawn Maintenance,Green Industry,2,1,67,26,70,0,2,0,0,9,18,0,nan,31,25,5,3,50.0,2.577,0.957,0.0,0.388,0.371,0.0,1.045,2.692,0.0,0.0,0.0,0.0,32,25,false,Organic Search,organic(google),110,95,29,43,true,true,true,false,true,53.0,jobber_basic_subscription_39,false,2015,8,false
1988,98,nan,34,nan,nan,Canada,Lawn Care & Lawn Maintenance,Green Industry,0,0,0,59,0,0,4,13,0,20,29,0,nan,2,12,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6,false,Display,campaign(AdRoll|FacebookLargeV3),60,97,nan,nan,false,false,false,true,true,0.0,monthly_59_basicpro,false,2015,12,false
3132,913,135,150,131,237,Canada,Other - Bad Fit,Bad Fit,13,13,1502,2690,1485,118,2,5,2,24,68,4,8,2,26,11,0,100.0,0.558,1.011,12.729,1.791,1.811,22.797,0.989,0.552,12.585,0.079,0.044,0.079,26,33,false,Referral,linked_by(globial.com),"",144,129,nan,true,false,true,true,true,0.0,jobber_basic_subscription_39,false,2016,7,false
1779,89,30,31,30,57,Canada,Roofing Service,Other,2,1,16,223,9,30,2,8,0,18,36,1,nan,32,0,1,0,50.0,0.072,1.778,0.533,13.938,24.778,7.433,0.563,0.04,0.3,1.875,0.135,3.333,2,7,false,Organic Search,organic(google),120,66,30,nan,true,true,true,true,true,0.0,monthly_59_basicpro,false,2015,11,false
1696,621,132,16,10,nan,Canada,Computers & IT,Hi Tech,1,1,50,163,1037,0,0,0,0,3,28,0,nan,61,42,1,0,100.0,0.307,0.048,0.0,3.26,0.157,0.0,20.74,6.362,0.0,0.0,0.0,0.0,503,1,false,Paid Listing,campaign(getapp|get_app|getapp),"",nan,12,12,false,true,false,true,false,44.0,jobber_basic_subscription_39,false,2015,10,true
3120,549,150,168,150,191,United States,Lawn Care & Lawn Maintenance,Green Industry,4,4,245,287,912,255,3,13,1,24,56,2,9,2,2,11,9,100.0,0.854,0.269,0.961,1.171,0.315,1.125,3.722,3.178,3.576,1.041,0.889,0.28,2,2,false,Paid Listing,campaign(capterra|capterra_landscape),120,150,120,125,true,true,true,false,true,0.0,jobber_basic_subscription_39,false,2016,7,false
1581,495,137,73,89,nan,United States,Residential Cleaning,Cleaning,9,2,21,135,4,0,2,0,0,10,28,1,nan,61,43,3,0,22.22222222222222,0.156,5.25,0.0,6.429,33.75,0.0,0.19,0.03,0.0,0.0,0.0,0.0,277,73,false,Organic Search,organic(bing),20,nan,326,nan,false,false,true,true,false,57.0,jobber_basic_subscription_39,false,2015,9,false
2059,456,162,207,130,207,United States,Lawn Care & Lawn Maintenance,Green Industry,10,2,55,71,89,24,2,1,0,15,41,1,9,1,21,1,0,20.0,0.775,0.618,2.292,1.291,0.798,2.958,1.618,1.254,3.708,0.436,0.338,0.27,21,13,true,Unknown,-,30,300,96,nan,true,true,true,true,true,0.0,jobber_basic_subscription_39,false,2016,1,false
707,715,2,1,1,1,United States,Pest Control,Other,3,1,33,30,147,4,4,0,0,5,33,1,9,61,33,1,0,33.33333333333333,1.1,0.224,8.25,0.909,0.204,7.5,4.455,4.9,36.75,0.121,0.133,0.027,78,2,false,Organic Search,organic(bing),"",42,1,nan,true,false,false,true,false,29.0,base_plan_usd,false,2015,2,true
1770,214,34,42,nan,nan,United States,Lawn Care & Lawn Maintenance,Green Industry,3,1,112,77,0,0,1,0,0,6,20,0,nan,31,26,4,3,33.33333333333333,1.455,0.0,0.0,0.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,26,false,Organic Search,organic(google),20,161,nan,nan,false,false,false,false,true,39.0,jobber_basic_subscription_39,false,2015,11,false
528,72,7,7,7,21,Canada,Residential Cleaning,Cleaning,0,0,28,12,20,3,3,0,0,16,23,0,nan,50,4,0,0,0.0,2.333,1.4,9.333,0.429,0.6,4.0,0.714,1.667,6.667,0.107,0.25,0.15,6,7,false,Paid Search,campaign(adwords),40,29,32,nan,false,true,false,true,false,44.0,jobber_basic_subscription_39,false,2014,12,false
3151,711,25,1,25,8,United States,Lawn Care & Lawn Maintenance,Green Industry,3,3,25,763,137,236,1,0,0,10,40,1,10,56,1,6,3,100.0,0.033,0.182,0.106,30.52,5.569,3.233,5.48,0.18,0.581,9.44,0.309,1.723,681,1,false,Organic Search,organic(google),"",711,25,nan,false,true,false,true,false,48.0,jobber_basic_subscription_39,false,2016,7,true
169,281,114,130,109,121,United States,Construction & Contracting,Trade,5,1,15,9,9,5,0,0,0,5,17,0,nan,61,25,0,0,20.0,1.667,1.667,3.0,0.6,1.0,1.8,0.6,1.0,1.8,0.333,0.556,0.556,90,29,false,Intuit,linked_by(appcenter.intuit.com),"",nan,114,nan,false,false,false,true,true,39.0,jobber_basic_subscription_39,false,2014,10,false
2146,91,90,63,63,90,United States,Pest Control,Other,0,0,2,11,10,2,5,8,0,14,26,0,nan,2,23,1,0,0.0,0.182,0.2,1.0,5.5,1.1,5.5,5.0,0.909,5.0,1.0,0.182,0.2,23,27,false,Organic Search,organic(google),80,91,40,91,false,true,false,false,true,0.0,monthly_59_basicpro,false,2016,1,false
1293,140,50,8,1,16,Other,Other,Other,1,1,2,10,6,12,1,0,2,7,16,0,nan,31,1,2,0,100.0,0.2,0.333,0.167,5.0,1.667,0.833,3.0,0.6,0.5,6.0,1.2,2.0,21,1,false,Paid Search,campaign(adwords),70,104,13,nan,false,true,false,true,true,39.0,jobber_basic_subscription_39,false,2015,7,false
3088,152,8,8,8,30,United States,Pool and Spa Service,Other,0,0,19,28,27,11,1,0,0,2,10,0,nan,61,37,0,0,0.0,0.679,0.704,1.727,1.474,1.037,2.545,1.421,0.964,2.455,0.579,0.393,0.407,103,3,true,Internal,linked_by(getjobber.com),40,30,8,nan,false,false,false,true,false,59.0,monthly_59_basicpro,false,2016,7,true
2112,894,nan,438,421,nan,United States,Restoration/Mold Removal,Other,0,0,0,257,254,0,9,0,0,17,51,1,nan,61,43,5,0,0.0,0.0,0.0,0.0,0.0,1.012,0.0,0.0,0.988,0.0,0.0,0.0,0.0,728,8,false,Direct,direct,"",8,8,nan,false,true,false,true,false,29.0,base_plan_usd,false,2016,1,true
732,478,67,66,64,nan,United States,Electrical Contractor,Trade,0,0,214,78,230,0,1,0,1,12,25,1,nan,2,23,4,1,0.0,2.744,0.93,0.0,0.364,0.339,0.0,1.075,2.949,0.0,0.0,0.0,0.0,23,28,false,Organic Search,organic(google),"",68,62,nan,true,true,true,true,true,53.0,jobber_basic_subscription_39,false,2015,2,true
356,1402,157,53,10,274,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,35,201,161,137,3,0,0,8,59,1,nan,61,42,5,3,0.0,0.174,0.217,0.255,5.743,1.248,1.467,4.6,0.801,1.175,3.914,0.682,0.851,216,11,false,Organic Search,organic(google),"",143,39,546,false,false,false,false,false,29.0,base_plan_usd,false,2015,11,false
905,395,104,133,104,207,United States,Pest Control,Other,4,4,1388,1334,2522,5,1,0,1,10,32,1,7,32,0,3,1,100.0,1.04,0.55,277.6,0.961,0.529,266.8,1.817,1.891,504.4,0.004,0.004,0.002,314,4,false,Unknown,-,"",111,39,nan,true,true,true,true,true,0.0,jobber_basic_subscription_39,false,2015,4,false
949,343,50,50,343,337,United States,Carpet Cleaning,Cleaning,1,1,211,199,1,2,1,0,0,15,26,0,nan,2,17,1,0,100.0,1.06,211.0,105.5,0.943,199.0,99.5,0.005,0.005,0.5,0.009,0.01,2.0,17,38,false,Paid Search,campaign(adwords),40,nan,nan,nan,false,true,false,true,false,48.0,jobber_basic_subscription_39,false,2015,5,false
813,764,22,21,4,22,Canada,Lawn Care & Lawn Maintenance,Green Industry,5,0,184,184,351,220,9,0,2,16,39,1,9,61,42,2,1,0.0,1.0,0.524,0.836,1.0,0.524,0.836,1.908,1.908,1.595,1.196,1.196,0.627,46,8,false,Paid Search,campaign(adwords),"",24,6,nan,false,false,false,true,false,39.0,jobber_basic_subscription_39,false,2015,8,true
2313,104,31,11,2,nan,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,60,56,101,0,1,4,0,6,16,0,nan,7,5,4,3,0.0,1.071,0.594,0.0,0.933,0.554,0.0,1.683,1.804,0.0,0.0,0.0,0.0,5,2,false,Paid Search,campaign(adwords),70,61,2,15,true,true,false,false,false,64.0,monthly_59_basicpro,false,2016,2,true
2882,457,56,102,67,nan,Other,Moving Company,Bad Fit,30,4,794,96,250,0,1,1,1,11,35,2,nan,1,29,1,0,13.333333333333334,8.271,3.176,0.0,0.121,0.384,0.0,0.315,2.604,0.0,0.0,0.0,0.0,29,29,true,Paid Listing,campaign(getapp|get_app),50,nan,67,nan,false,false,false,true,true,0.0,jobber_basic_subscription_39,false,2016,6,false
1157,363,192,157,106,157,Other,Commercial Cleaning,Cleaning,1,0,6,13,35,8,0,0,0,7,24,0,nan,32,0,1,0,0.0,0.462,0.171,0.75,2.167,0.371,1.625,5.833,2.692,4.375,1.333,0.615,0.229,263,22,false,Paid Search,campaign(adwords),"",nan,21,nan,false,true,false,true,true,0.0,jobber_basic_subscription_39,false,2015,6,false
1200,212,15,35,133,168,United States,Electrical Contractor,Trade,5,3,128,930,9,1,0,0,1,4,17,0,nan,31,2,0,0,60.0,0.138,14.222,128.0,7.266,103.333,930.0,0.07,0.01,9.0,0.008,0.001,0.111,202,2,false,Referral,linked_by(www.electriciantalk.com),80,21,nan,nan,true,true,false,false,true,75.0,jobber_basic_subscription_39,false,2015,6,false
1785,225,80,33,5,224,United States,Lawn Care & Lawn Maintenance,Green Industry,2,1,50,84,436,1,1,0,1,7,20,0,nan,61,42,7,3,50.0,0.595,0.115,50.0,1.68,0.193,84.0,8.72,5.19,436.0,0.02,0.012,0.002,197,5,false,Paid Search,campaign(adwords),60,206,1,nan,false,true,false,false,false,39.0,jobber_basic_subscription_39,false,2015,11,true
1002,91,nan,90,nan,nan,Other,Lawn Care & Lawn Maintenance,Green Industry,0,0,0,1,0,0,0,0,0,10,17,0,nan,31,6,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6,false,Paid Search,campaign(adwords),60,nan,nan,nan,false,true,false,false,true,39.0,jobber_basic_subscription_39,false,2015,5,false
3360,61,54,54,nan,54,Canada,Construction & Contracting,Trade,0,0,1,3,0,1,0,3,1,6,19,1,nan,2,26,1,0,0.0,0.333,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.333,0.0,26,30,true,Organic Search,organic(google),0,nan,nan,nan,false,true,false,true,true,0.0,monthly_59_basicpro,false,2016,8,false
991,171,36,36,nan,36,United States,Lawn Care & Lawn Maintenance,Green Industry,1,1,5,4,0,1,1,0,0,6,13,0,nan,2,2,4,3,100.0,1.25,0.0,5.0,0.8,0.0,4.0,0.0,0.0,0.0,0.2,0.25,0.0,2,23,false,Direct,direct,20,101,nan,nan,false,true,false,true,true,53.0,jobber_basic_subscription_39,false,2015,5,false
1598,92,16,1,16,1,Canada,Construction & Contracting,Trade,5,0,22,36,22,50,2,1,0,11,25,1,3,32,0,0,0,0.0,0.611,1.0,0.44,1.636,1.636,0.72,1.0,0.611,0.44,2.273,1.389,2.273,1,4,true,Direct,direct,40,60,2,nan,false,true,false,true,true,0.0,monthly_59_basicpro,false,2015,9,false
3052,30,nan,30,30,nan,United States,Other,Other,1,0,0,2,1,0,0,2,0,3,12,2,nan,2,18,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,18,24,false,Intuit,campaign(intuit_appcenter|try_buy),40,nan,nan,nan,false,false,true,true,true,0.0,monthly_59_basicpro,false,2016,7,false
95,148,15,11,12,11,United States,Flooring Service,Other,0,0,37,50,29,54,2,0,0,12,20,0,nan,61,43,0,0,0.0,0.74,1.276,0.685,1.351,1.724,0.926,0.784,0.58,0.537,1.459,1.08,1.862,95,24,true,Unknown,-,"",68,23,23,true,false,true,true,false,67.0,jobber_basic_subscription_39,false,2014,12,true
